Time,Unix Time,CPU Utilization (%),RAM Utilization (MB)
2023-09-13 05:43:07,1694576587,0.6,362.312
2023-09-13 05:43:08,1694576588,1.0,362.422
2023-09-13 05:43:09,1694576589,0.5,362.625
2023-09-13 05:43:10,1694576590,2.7,362.719
2023-09-13 05:43:12,1694576592,3.4,362.812
2023-09-13 05:43:13,1694576593,6.1,362.938
2023-09-13 05:43:14,1694576594,4.6,363.031
2023-09-13 05:43:15,1694576595,5.7,363.125
2023-09-13 05:43:16,1694576596,2.8,363.219
2023-09-13 05:43:17,1694576597,1.6,363.312
2023-09-13 05:43:18,1694576598,2.7,363.562
2023-09-13 05:43:19,1694576599,0.9,363.656
2023-09-13 05:43:20,1694576600,1.7,369.094
2023-09-13 05:43:21,1694576601,1.0,369.188
2023-09-13 05:43:22,1694576602,1.0,369.281
2023-09-13 05:43:23,1694576603,2.4,369.469
2023-09-13 05:43:25,1694576605,2.8,369.562
2023-09-13 05:43:26,1694576606,1.6,369.656
2023-09-13 05:43:27,1694576607,4.1,369.766
2023-09-13 05:43:28,1694576608,3.7,369.859
2023-09-13 05:43:29,1694576609,4.2,369.969
2023-09-13 05:43:30,1694576610,2.7,370.062
2023-09-13 05:43:31,1694576611,1.8,370.156
2023-09-13 05:43:32,1694576612,1.6,370.25
2023-09-13 05:43:33,1694576613,1.3,370.344
2023-09-13 05:43:34,1694576614,1.1,370.438
2023-09-13 05:43:35,1694576615,1.2,370.531
2023-09-13 05:43:37,1694576617,0.6,370.734
2023-09-13 05:43:38,1694576618,2.4,370.828
2023-09-13 05:43:39,1694576619,2.3,370.922
2023-09-13 05:43:40,1694576620,2.0,371.016
2023-09-13 05:43:41,1694576621,3.1,371.109
2023-09-13 05:43:42,1694576622,5.9,371.219
2023-09-13 05:43:43,1694576623,2.4,371.312
2023-09-13 05:43:44,1694576624,2.5,371.406
2023-09-13 05:43:45,1694576625,1.7,371.5
2023-09-13 05:43:46,1694576626,1.2,371.594
2023-09-13 05:43:47,1694576627,1.2,371.703
2023-09-13 05:43:49,1694576629,0.6,371.797
2023-09-13 05:43:50,1694576630,0.9,371.891
2023-09-13 05:43:51,1694576631,2.4,372.125
2023-09-13 05:43:52,1694576632,3.0,372.219
2023-09-13 05:43:53,1694576633,3.8,372.312
2023-09-13 05:43:54,1694576634,1.4,372.406
2023-09-13 05:43:55,1694576636,1.5,372.5
2023-09-13 05:43:57,1694576637,1.1,372.594
2023-09-13 05:43:58,1694576638,1.0,372.703
2023-09-13 05:43:59,1694576639,5.2,372.922
2023-09-13 05:44:00,1694576640,1.6,373.031
2023-09-13 05:44:01,1694576641,0.9,373.125
2023-09-13 05:44:02,1694576642,3.7,373.234
2023-09-13 05:44:03,1694576643,2.4,373.328
2023-09-13 05:44:04,1694576644,3.7,373.438
2023-09-13 05:44:05,1694576645,2.0,373.531
2023-09-13 05:44:06,1694576646,1.4,373.625
2023-09-13 05:44:08,1694576648,1.1,373.719
2023-09-13 05:44:09,1694576649,1.2,373.812
2023-09-13 05:44:10,1694576650,1.1,373.922
2023-09-13 05:44:11,1694576651,1.1,378.719
2023-09-13 05:44:12,1694576652,0.9,378.812
2023-09-13 05:44:13,1694576653,7.2,378.922
2023-09-13 05:44:14,1694576654,4.3,379.016
2023-09-13 05:44:15,1694576655,4.4,379.219
2023-09-13 05:44:16,1694576656,4.2,379.312
2023-09-13 05:44:17,1694576657,1.9,379.406
2023-09-13 05:44:18,1694576658,2.0,379.5
2023-09-13 05:44:20,1694576660,1.5,379.594
2023-09-13 05:44:21,1694576661,0.9,379.688
2023-09-13 05:44:22,1694576662,0.9,379.844
2023-09-13 05:44:23,1694576663,0.8,380.109
2023-09-13 05:44:24,1694576664,0.9,380.297
2023-09-13 05:44:25,1694576665,2.4,380.391
2023-09-13 05:44:26,1694576666,2.4,380.484
2023-09-13 05:44:27,1694576667,1.5,380.578
2023-09-13 05:44:28,1694576668,3.8,380.672
2023-09-13 05:44:29,1694576669,3.8,380.766
2023-09-13 05:44:30,1694576670,3.7,380.875
2023-09-13 05:44:31,1694576671,2.7,380.969
2023-09-13 05:44:33,1694576673,1.9,381.078
2023-09-13 05:44:34,1694576674,1.6,381.188
2023-09-13 05:44:35,1694576675,1.1,381.297
2023-09-13 05:44:36,1694576676,0.9,381.391
2023-09-13 05:44:37,1694576677,0.7,381.5
2023-09-13 05:44:38,1694576678,0.7,381.688
2023-09-13 05:44:39,1694576679,7.8,381.797
2023-09-13 05:44:40,1694576680,2.6,381.891
2023-09-13 05:44:41,1694576681,6.6,381.984
2023-09-13 05:44:42,1694576682,4.7,382.078
2023-09-13 05:44:43,1694576683,4.1,382.172
2023-09-13 05:44:45,1694576685,2.9,382.281
2023-09-13 05:44:46,1694576686,2.5,382.375
2023-09-13 05:44:47,1694576687,1.9,382.484
2023-09-13 05:44:48,1694576688,1.1,382.578
2023-09-13 05:44:49,1694576689,0.7,382.688
2023-09-13 05:44:50,1694576690,0.9,382.781
2023-09-13 05:44:51,1694576691,0.5,382.969
